0.106,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0719214
0.108,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.11,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0541638,-0.0718187
0.112,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.114,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.116,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.118,1.61254,-1.67997,0.0602536,0.240494,-0.156877,-0.0540847,-0.0721269
0.12,1.61254,-1.67997,0.0602536,0.240409,-0.156877,-0.0540847,-0.0721269
0.122,1.61251,-1.67997,0.0602536,0.240409,-0.156877,-0.0540847,-0.0720241
0.124,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.126,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.128,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.13,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.132,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.134,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.136,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.138,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.14,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.142,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.144,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.146,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.148,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.15,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0721269
0.152,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.154,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.156,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.158,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.16,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.162,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.164,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.166,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.168,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.17,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.172,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.174,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.176,1.61251,-1.67994,0.0602992,0.240494,-0.157035,-0.0540847,-0.0720241
0.178,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.18,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.182,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.184,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.186,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.188,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.19,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.192,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.194,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.196,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.198,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.2,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.202,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0719214
0.204,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0718187
0.206,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0719214
0.208,1.61254,-1.67997,0.0602536,0.240494,-0.156877,-0.0540847,-0.0719214
0.21,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0719214
0.212,1.61251,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0719214
0.214,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.216,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.218,1.61254,-1.67994,0.0602992,0.240494,-0.157035,-0.0540847,-0.0719214
0.22,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0720241
0.222,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0721269
0.224,1.61251,-1.67999,0.0602992,0.240409,-0.156956,-0.0541638,-0.0721269
0.226,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0721269
0.228,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.23,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.232,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.234,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0717159
0.236,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.238,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.24,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.242,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0719214
0.244,1.61251,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0720241
0.246,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.248,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.25,1.61254,-1.67994,0.0602992,0.240409,-0.157035,-0.0540847,-0.0719214
0.252,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.254,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.256,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.258,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.26,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.262,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.264,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.266,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.268,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0719214
0.27,1.61251,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0720241
0.272,1.61251,-1.67997,0.0602536,0.240409,-0.156877,-0.0540847,-0.0721269
0.274,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0720241
0.276,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0719214
0.278,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.28,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0717159
0.282,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0717159
0.284,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0717159
0.286,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.288,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.29,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.292,1.61251,-1.67994,0.0602992,0.240409,-0.157035,-0.0540847,-0.0721269
0.294,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.296,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.298,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.3,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.302,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.304,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.306,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.308,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.31,1.61254,-1.67997,0.0602536,0.240409,-0.156877,-0.0540847,-0.0719214
0.312,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0719214
0.314,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.316,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.318,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.32,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.322,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.324,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.326,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.328,1.61251,-1.67997,0.0602536,0.240494,-0.156877,-0.0540847,-0.0720241
0.33,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.332,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0719214
0.334,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.336,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.338,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.34,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0718187
0.342,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0718187
0.344,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0718187
0.346,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0717159
0.348,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0717159
0.35,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0539265,-0.0717159
0.352,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0717159
0.354,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0717159
0.356,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0718187
0.358,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.36,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.362,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.364,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.366,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0718187
0.368,1.61251,-1.67999,0.0602992,0.240494,-0.157035,-0.0540847,-0.0718187
0.37,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.372,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.374,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0718187
0.376,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0717159
0.378,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.38,1.61251,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0717159
0.382,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0717159
0.384,1.61251,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0718187
0.386,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.388,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0720241
0.39,1.61254,-1.67999,0.0602992,0.240409,-0.157035,-0.0540847,-0.0720241
0.392,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.394,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.396,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0541638,-0.0720241
0.398,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0541638,-0.0719214
0.4,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.402,1.61251,-1.67994,0.0602992,0.240409,-0.157035,-0.0540847,-0.0718187
0.404,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.406,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0718187
0.408,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.41,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.412,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.414,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0721269
0.416,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0721269
0.418,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0721269
0.42,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.422,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0721269
0.424,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.426,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0539265,-0.0720241
0.428,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.43,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.432,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.434,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.436,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.438,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.44,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.442,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.444,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.446,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.448,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.45,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.452,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.454,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0541638,-0.0720241
0.456,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.458,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.46,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.462,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.464,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.466,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.468,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.47,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.472,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0539265,-0.0721269
0.474,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0721269
0.476,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.478,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.48,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0717159
0.482,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0716132
0.484,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0716132
0.486,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0717159
0.488,1.61251,-1.67994,0.0602992,0.240494,-0.157035,-0.0540847,-0.0717159
0.49,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0719214
0.492,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0539265,-0.0721269
0.494,1.61251,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0721269
0.496,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.498,1.61254,-1.67997,0.0602536,0.240494,-0.156956,-0.0540056,-0.0720241
0.5,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.502,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0720241
0.504,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.506,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0539265,-0.0720241
0.508,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.51,1.61254,-1.67999,0.0602992,0.240494,-0.157114,-0.0540056,-0.0720241
0.512,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.514,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.516,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.518,1.61251,-1.67994,0.0602992,0.240494,-0.157035,-0.0540847,-0.0721269
0.52,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.522,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.524,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.526,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.528,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.53,1.61254,-1.67994,0.0602992,0.240494,-0.157035,-0.0540847,-0.0718187
0.532,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.534,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.536,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.538,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.54,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
0.542,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.544,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.546,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.548,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.55,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.552,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.554,1.61251,-1.67999,0.0602992,0.240409,-0.157035,-0.0540847,-0.0719214
0.556,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.558,1.61254,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.56,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0721269
0.562,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0721269
0.564,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.566,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0721269
0.568,1.61254,-1.67997,0.0602536,0.240409,-0.156877,-0.0540847,-0.0721269
0.57,1.61254,-1.67997,0.0602536,0.240409,-0.156956,-0.0540056,-0.0720241
0.572,1.61251,-1.67994,0.0602992,0.240409,-0.157035,-0.0540847,-0.0720241
0.574,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.576,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.578,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0720241
0.58,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.582,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0720241
0.584,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.586,1.61254,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0720241
0.588,1.61251,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.59,1.61254,-1.67997,0.0602536,0.240409,-0.157035,-0.0540847,-0.0719214
0.592,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0719214
0.594,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.596,1.61251,-1.67997,0.0602536,0.240409,-0.157114,-0.0540056,-0.0719214
0.598,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.6,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.602,1.61251,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0718187
0.604,1.61251,-1.67997,0.0602536,0.240494,-0.157035,-0.0540847,-0.0718187
0.606,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0719214
0.608,1.61254,-1.67997,0.0602536,0.240494,-0.157114,-0.0540056,-0.0720241
