4.97999;None;0.780151;0.577148;-0.185791;0.154114;448;852;249;-0.5;-0.125;0.125;260.625;-356.875;616.875;0.661621;0.743347;0.057251;0.0804443;49;992;-105;-0.063;0.063;-0.063;-85.625;-112.5;-90;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.180112
4.98999;None;0.780151;0.577148;-0.185791;0.154114;448;852;249;-0.5;-0.125;0.125;260.625;-356.875;616.875;0.661621;0.743347;0.057251;0.0804443;49;992;-105;-0.063;0.063;-0.063;-85.625;-112.5;-90;1.58044;-1.57777;-0.0576993;0.198565;-0.026647;-0.0584336;-0.180009
4.99999;None;0.780151;0.577148;-0.185791;0.154114;475;828;266;-0.063;0.188;-0.063;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;27;991;-109;0.063;-0.188;-0.063;-85.625;-112.5;-90;1.5804;-1.57777;-0.0576993;0.198651;-0.0268842;-0.0583545;-0.179701
5.00999;None;0.780151;0.577148;-0.185791;0.154114;475;828;266;-0.063;0.188;-0.063;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;27;991;-109;0.063;-0.188;-0.063;-85.625;-112.5;-90;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0580382;-0.179906
5.01999;None;0.780151;0.577148;-0.185791;0.154114;475;828;266;-0.063;0.188;-0.063;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;27;991;-109;0.063;-0.188;-0.063;-85.625;-112.5;-90;1.5804;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0581964;-0.180009
5.02996;None;0.78009;0.577271;-0.18573;0.154053;469;833;277;0.125;0.125;-0.188;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;47;992;-101;-0.063;0.063;-0.125;-82.5;-101.875;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0267261;-0.0583545;-0.179804
5.03999;None;0.78009;0.577271;-0.18573;0.154053;469;833;277;0.125;0.125;-0.188;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;47;992;-101;-0.063;0.063;-0.125;-82.5;-101.875;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180112
5.04997;None;0.78009;0.577271;-0.18573;0.154053;469;833;277;0.125;0.125;-0.188;265;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;47;992;-101;-0.063;0.063;-0.125;-82.5;-101.875;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0271214;-0.0581173;-0.180112
5.05996;None;0.78009;0.577271;-0.185669;0.154053;464;848;258;0.188;-0.188;0;250;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;45;973;-100;0.188;0.125;0.063;-82.5;-101.875;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.06999;None;0.78009;0.577271;-0.185669;0.154053;464;848;258;0.188;-0.188;0;250;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;45;973;-100;0.188;0.125;0.063;-82.5;-101.875;-93.75;1.5804;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0584336;-0.180214
5.07997;None;0.78009;0.577271;-0.185669;0.154053;464;848;258;0.188;-0.188;0;250;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;45;973;-100;0.188;0.125;0.063;-82.5;-101.875;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.08998;None;0.78009;0.577271;-0.185669;0.153992;457;835;271;0.063;-0.375;0.313;250;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;32;995;-115;0;0.063;-0.063;-82.5;-101.875;-85.625;1.5804;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.180009
5.09999;None;0.78009;0.577271;-0.185669;0.153992;457;835;271;0.063;-0.375;0.313;250;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;32;995;-115;0;0.063;-0.063;-82.5;-101.875;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.179804
5.12001;None;0.78009;0.577271;-0.185669;0.153992;472;828;270;0.125;0.125;-0.063;265;-360.625;621.875;0.661621;0.743347;0.057251;0.0804443;47;988;-100;-0.188;-0.188;0;-93.75;-112.5;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.180009
5.12999;None;0.78009;0.577271;-0.185669;0.153992;472;828;270;0.125;0.125;-0.063;265;-360.625;621.875;0.661621;0.743347;0.057251;0.0804443;47;988;-100;-0.188;-0.188;0;-93.75;-112.5;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.179804
5.13997;None;0.78009;0.577271;-0.185669;0.153992;450;847;251;0.188;0.125;0.063;265;-360.625;621.875;0.661621;0.743347;0.057251;0.0804443;53;990;-109;0.125;0.063;-0.063;-93.75;-112.5;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.180009
5.15001;None;0.78009;0.577271;-0.185669;0.153992;450;847;251;0.188;0.125;0.063;265;-360.625;621.875;0.661621;0.743347;0.057251;0.0804443;53;990;-109;0.125;0.063;-0.063;-93.75;-112.5;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.180009
5.15997;None;0.78009;0.577271;-0.185669;0.153992;450;847;251;0.188;0.125;0.063;265;-360.625;621.875;0.661621;0.743347;0.057251;0.0804443;53;990;-109;0.125;0.063;-0.063;-93.75;-112.5;-93.75;1.5804;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.179906
5.16999;None;0.780151;0.577271;-0.185669;0.153992;462;836;280;-0.188;-0.125;-0.125;265;-360.625;625.625;0.661621;0.743347;0.057251;0.0804443;39;987;-108;0;-0.313;0;-85.625;-101.875;-81.875;1.58044;-1.57777;-0.0576993;0.198565;-0.0271214;-0.0581173;-0.180009
5.17996;None;0.780151;0.577271;-0.185669;0.153992;462;836;280;-0.188;-0.125;-0.125;265;-360.625;625.625;0.661621;0.743347;0.057251;0.0804443;39;987;-108;0;-0.313;0;-85.625;-101.875;-81.875;1.5804;-1.57775;-0.0577449;0.198651;-0.0270423;-0.0581964;-0.180009
5.19;None;0.780151;0.577271;-0.185608;0.153992;476;824;282;-0.125;0.25;-0.188;265;-360.625;625.625;0.661621;0.743347;0.057251;0.0804443;40;993;-113;0.063;0.125;0.063;-85.625;-101.875;-81.875;1.5804;-1.57777;-0.0576993;0.198565;-0.0267261;-0.0583545;-0.179906
5.19999;None;0.780151;0.577271;-0.185608;0.153992;476;824;282;-0.125;0.25;-0.188;265;-360.625;625.625;0.661621;0.743347;0.057251;0.0804443;40;993;-113;0.063;0.125;0.063;-85.625;-101.875;-81.875;1.5804;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.179906
5.20997;None;0.780151;0.577271;-0.185608;0.153992;476;824;282;-0.125;0.25;-0.188;265;-360.625;625.625;0.661621;0.743347;0.057251;0.0804443;40;993;-113;0.063;0.125;0.063;-85.625;-101.875;-81.875;1.58044;-1.57777;-0.0576993;0.198565;-0.0271214;-0.0581173;-0.179804
5.22;None;0.780151;0.57721;-0.185608;0.153992;448;858;257;-0.188;0.188;0.188;253.75;-367.5;608.75;0.661621;0.743347;0.057251;0.0804443;39;988;-96;-0.063;-0.063;0.063;-71.875;-101.875;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0581964;-0.180214
5.22997;None;0.780151;0.57721;-0.185608;0.153992;448;858;257;-0.188;0.188;0.188;253.75;-367.5;608.75;0.661621;0.743347;0.057251;0.0804443;39;988;-96;-0.063;-0.063;0.063;-71.875;-101.875;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.180112
5.24001;None;0.780151;0.57721;-0.185608;0.153992;466;838;270;-0.313;0.063;0.063;253.75;-367.5;608.75;0.661621;0.743347;0.057251;0.0804443;22;997;-121;-0.063;-0.125;-0.125;-71.875;-101.875;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.179906
5.24998;None;0.780151;0.57721;-0.185608;0.153992;466;838;270;-0.313;0.063;0.063;253.75;-367.5;608.75;0.661621;0.743347;0.057251;0.0804443;22;997;-121;-0.063;-0.125;-0.125;-71.875;-101.875;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0581173;-0.180009
5.25996;None;0.780151;0.57721;-0.185608;0.153992;466;838;270;-0.313;0.063;0.063;253.75;-367.5;608.75;0.661621;0.743347;0.057251;0.0804443;22;997;-121;-0.063;-0.125;-0.125;-71.875;-101.875;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.179906
5.26998;None;0.780151;0.57721;-0.185608;0.153992;473;828;270;-0.188;-0.313;0.063;253.75;-360.625;616.875;0.661621;0.743347;0.057251;0.0804443;38;991;-107;-0.188;0;0.063;-85.625;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198651;-0.0267261;-0.0583545;-0.179804
5.27996;None;0.780151;0.57721;-0.185608;0.153992;473;828;270;-0.188;-0.313;0.063;253.75;-360.625;616.875;0.661621;0.743347;0.057251;0.0804443;38;991;-107;-0.188;0;0.063;-85.625;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.179906
5.28998;None;0.780212;0.57721;-0.185608;0.153992;458;842;260;0.313;0.375;0.125;253.75;-360.625;616.875;0.661621;0.743347;0.057251;0.0804443;49;989;-101;0.313;0.188;-0.063;-85.625;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198651;-0.0272005;-0.0580382;-0.180112
5.29999;None;0.780212;0.57721;-0.185608;0.153992;458;842;260;0.313;0.375;0.125;253.75;-360.625;616.875;0.661621;0.743347;0.057251;0.0804443;49;989;-101;0.313;0.188;-0.063;-85.625;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198651;-0.0268842;-0.0581964;-0.180009
5.30996;None;0.780212;0.57721;-0.185608;0.153992;458;842;260;0.313;0.375;0.125;253.75;-360.625;616.875;0.661621;0.743347;0.057251;0.0804443;49;989;-101;0.313;0.188;-0.063;-85.625;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.026647;-0.0584336;-0.180112
5.32;None;0.780212;0.577148;-0.185608;0.153992;460;841;261;-0.563;0;0.188;268.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;37;996;-103;0.063;0;0.25;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180112
5.33;None;0.780212;0.577148;-0.185608;0.153992;460;841;261;-0.563;0;0.188;268.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;37;996;-103;0.063;0;0.25;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0272005;-0.0580382;-0.179906
5.33999;None;0.780212;0.577148;-0.185608;0.153992;460;841;261;-0.563;0;0.188;268.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;37;996;-103;0.063;0;0.25;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.180112
5.34996;None;0.780212;0.577148;-0.185608;0.153992;468;827;270;0.188;-0.25;0;268.75;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;28;992;-111;-0.25;-0.063;0.125;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0584336;-0.179906
5.35997;None;0.780212;0.577148;-0.185608;0.153992;468;827;270;0.188;-0.25;0;268.75;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;28;992;-111;-0.25;-0.063;0.125;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.179906
5.36998;None;0.780212;0.577148;-0.185608;0.153992;468;827;270;0.188;-0.25;0;268.75;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;28;992;-111;-0.25;-0.063;0.125;-90;-108.75;-85.625;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.180214
5.37996;None;0.780212;0.577148;-0.185608;0.153992;451;850;245;-0.188;0.313;0.188;268.75;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;50;986;-101;-0.063;-0.188;-0.063;-85.625;-105;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0581173;-0.179906
5.38999;None;0.780212;0.577148;-0.185608;0.153992;451;850;245;-0.188;0.313;0.188;268.75;-356.875;613.75;0.661621;0.743347;0.057251;0.0804443;50;986;-101;-0.063;-0.188;-0.063;-85.625;-105;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.179701
5.39998;None;0.780212;0.57721;-0.185608;0.153992;467;836;266;-0.188;0.125;0.063;256.875;-356.875;625.625;0.661621;0.743347;0.057251;0.0804443;26;991;-117;0.063;0.188;0.125;-85.625;-105;-93.75;1.58044;-1.57777;-0.0576993;0.198651;-0.0267261;-0.0583545;-0.179701
5.40997;None;0.780212;0.57721;-0.185608;0.153992;467;836;266;-0.188;0.125;0.063;256.875;-356.875;625.625;0.661621;0.743347;0.057251;0.0804443;26;991;-117;0.063;0.188;0.125;-85.625;-105;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0272005;-0.0580382;-0.180009
5.42;None;0.780212;0.57721;-0.185608;0.153992;467;836;266;-0.188;0.125;0.063;256.875;-356.875;625.625;0.661621;0.743347;0.057251;0.0804443;26;991;-117;0.063;0.188;0.125;-85.625;-105;-93.75;1.58044;-1.57777;-0.0576993;0.198565;-0.0272005;-0.0580382;-0.179906
5.43;None;0.780212;0.57721;-0.185608;0.153992;453;849;254;0.188;-0.063;-0.188;256.875;-356.875;625.625;0.661621;0.743347;0.057251;0.0804443;51;984;-105;0;0.063;-0.063;-71.875;-105;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.43999;None;0.780212;0.57721;-0.185608;0.153992;453;849;254;0.188;-0.063;-0.188;256.875;-356.875;625.625;0.661621;0.743347;0.057251;0.0804443;51;984;-105;0;0.063;-0.063;-71.875;-105;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0584336;-0.179906
5.44997;None;0.780212;0.57721;-0.185608;0.153992;475;832;265;-0.125;0.375;0;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;33;988;-102;0.063;0.063;-0.188;-71.875;-105;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0581964;-0.180009
5.45998;None;0.780212;0.57721;-0.185608;0.153992;475;832;265;-0.125;0.375;0;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;33;988;-102;0.063;0.063;-0.188;-71.875;-105;-97.5;1.5804;-1.57777;-0.0576993;0.198651;-0.0272005;-0.0580382;-0.180009
5.47;None;0.780212;0.57721;-0.185608;0.153992;475;832;265;-0.125;0.375;0;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;33;988;-102;0.063;0.063;-0.188;-71.875;-105;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0271214;-0.0582755;-0.180009
5.48;None;0.780212;0.57721;-0.185547;0.153931;462;834;280;-0.375;-0.125;0.063;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;50;991;-100;-0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0584336;-0.179906
5.49001;None;0.780212;0.57721;-0.185547;0.153931;462;834;280;-0.375;-0.125;0.063;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;50;991;-100;-0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.180009
5.50001;None;0.780212;0.57721;-0.185547;0.153931;462;834;280;-0.375;-0.125;0.063;253.75;-352.5;625.625;0.661621;0.743347;0.057251;0.0804443;50;991;-100;-0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.179906
5.50998;None;0.780212;0.57721;-0.185547;0.153931;467;843;258;0.125;0.063;0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;31;976;-117;0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.179804
5.52001;None;0.780212;0.57721;-0.185547;0.153931;467;843;258;0.125;0.063;0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;31;976;-117;0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.58044;-1.57775;-0.0576537;0.198651;-0.0269633;-0.0582755;-0.180009
5.52997;None;0.780212;0.57721;-0.185547;0.153931;467;843;258;0.125;0.063;0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;31;976;-117;0.125;0.063;-0.063;-82.5;-101.875;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.179804
5.53997;None;0.780212;0.57721;-0.185547;0.153931;458;829;269;0.063;-0.125;-0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;54;987;-122;0;-0.188;0;-90;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.179906
5.55001;None;0.780212;0.57721;-0.185547;0.153931;458;829;269;0.063;-0.125;-0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;54;987;-122;0;-0.188;0;-90;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198651;-0.0270423;-0.0581964;-0.179804
5.55997;None;0.780212;0.57721;-0.185547;0.153931;458;829;269;0.063;-0.125;-0.25;245.625;-352.5;605.625;0.661621;0.743347;0.057251;0.0804443;54;987;-122;0;-0.188;0;-90;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180112
5.56997;None;0.780212;0.57721;-0.185547;0.153931;458;841;263;0.063;-0.188;0.125;245.625;-345.625;608.75;0.661621;0.743347;0.057251;0.0804443;26;985;-105;-0.063;0.375;0;-82.5;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.180112
5.58;None;0.780212;0.57721;-0.185547;0.153931;458;841;263;0.063;-0.188;0.125;245.625;-345.625;608.75;0.661621;0.743347;0.057251;0.0804443;26;985;-105;-0.063;0.375;0;-82.5;-108.75;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180112
5.59004;None;0.780212;0.57721;-0.185486;0.153931;477;832;257;0.25;0.375;0;245.625;-345.625;608.75;0.661621;0.743347;0.057251;0.0804443;35;992;-124;0;0.125;-0.063;-82.5;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0581964;-0.179906
5.59998;None;0.780212;0.57721;-0.185486;0.153931;477;832;257;0.25;0.375;0;245.625;-345.625;608.75;0.661621;0.743347;0.057251;0.0804443;35;992;-124;0;0.125;-0.063;-82.5;-108.75;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.62001;None;0.780212;0.57721;-0.185486;0.153931;464;837;271;0.438;-0.25;-0.125;265;-356.875;621.875;0.661621;0.743347;0.057251;0.0804443;47;984;-94;-0.125;0;-0.063;-90;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.63;None;0.780212;0.57721;-0.185486;0.153931;464;837;271;0.438;-0.25;-0.125;265;-356.875;621.875;0.661621;0.743347;0.057251;0.0804443;47;984;-94;-0.125;0;-0.063;-90;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.180009
5.64001;None;0.780212;0.57721;-0.185486;0.153931;468;838;268;0.188;-0.25;0.125;265;-356.875;621.875;0.661621;0.743347;0.057251;0.0804443;47;991;-111;-0.063;0.063;0.063;-90;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.179906
5.64999;None;0.780212;0.57721;-0.185486;0.153931;468;838;268;0.188;-0.25;0.125;265;-356.875;621.875;0.661621;0.743347;0.057251;0.0804443;47;991;-111;-0.063;0.063;0.063;-90;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0581964;-0.179906
5.66;None;0.780212;0.57721;-0.185486;0.153931;468;838;268;0.188;-0.25;0.125;265;-356.875;621.875;0.661621;0.743347;0.057251;0.0804443;47;991;-111;-0.063;0.063;0.063;-90;-108.75;-102.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180009
5.67;None;0.780212;0.57721;-0.185486;0.153931;471;831;264;-0.125;0.125;0.063;250;-356.875;605.625;0.661621;0.743347;0.057251;0.0804443;36;993;-103;0;0;-0.063;-82.5;-112.5;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0582755;-0.180112
5.67997;None;0.780212;0.57721;-0.185486;0.153931;471;831;264;-0.125;0.125;0.063;250;-356.875;605.625;0.661621;0.743347;0.057251;0.0804443;36;993;-103;0;0;-0.063;-82.5;-112.5;-97.5;1.5804;-1.57777;-0.0576993;0.198565;-0.0268842;-0.0583545;-0.179804
5.69;None;0.780212;0.57721;-0.185486;0.153931;462;834;266;-0.25;0;0.125;250;-356.875;605.625;0.661621;0.743347;0.057251;0.0804443;28;985;-128;-0.125;0;-0.125;-82.5;-112.5;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0270423;-0.0581964;-0.180009
5.70001;None;0.780212;0.57721;-0.185486;0.153931;462;834;266;-0.25;0;0.125;250;-356.875;605.625;0.661621;0.743347;0.057251;0.0804443;28;985;-128;-0.125;0;-0.125;-82.5;-112.5;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0271214;-0.0581173;-0.180009
5.70997;None;0.780212;0.57721;-0.185486;0.153931;462;834;266;-0.25;0;0.125;250;-356.875;605.625;0.661621;0.743347;0.057251;0.0804443;28;985;-128;-0.125;0;-0.125;-82.5;-112.5;-97.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0269633;-0.0581173;-0.180214
5.72;None;0.780212;0.57721;-0.185486;0.153931;456;840;272;0.188;0.063;-0.125;256.875;-365;613.75;0.661621;0.743347;0.057251;0.0804443;48;986;-108;-0.188;-0.125;-0.063;-78.75;-108.75;-77.5;1.5804;-1.57777;-0.0576993;0.198565;-0.026647;-0.0582755;-0.179906
5.73001;None;0.780212;0.57721;-0.185486;0.153931;456;840;272;0.188;0.063;-0.125;256.875;-365;613.75;0.661621;0.743347;0.057251;0.0804443;48;986;-108;-0.188;-0.125;-0.063;-78.75;-108.75;-77.5;1.58044;-1.57777;-0.0576993;0.198565;-0.0268051;-0.0582755;-0.180009
